actuatorState,co2Value,eventCount,humidity,temperature,switchStatus,day,time,month,date
0.0,534.75,0.0,51.6,22.02,0.01721053878451666,0,20.0,8,7
0.0,533.0,0.0,51.6,21.975,0.013575558400891224,0,20.5,8,7
0.0,526.25,0.0,51.58166666666666,21.93,0.014259959570747334,0,21.0,8,7
0.0,523.75,0.0,51.49,21.84,0.01909910668736688,0,21.5,8,7
0.0,521.6666666666666,0.0,51.478,21.808,0.0328658156465508,0,22.0,8,7
0.0,517.0,0.0,51.43,21.76,0.0077145270745841155,0,22.5,8,7
0.0,511.8333333333333,0.0,51.43,21.68285714285714,0.034313410098295485,0,23.0,8,7
0.0,508.75,0.0,51.358,21.67,0.02178991917317709,0,23.5,8,7
0.0,503.8,0.0,51.34,21.59,0.015515123999590558,1,0.0,8,8
0.0,499.0,0.0,51.27,21.55,0.021446267830570777,1,0.5,8,8
0.0,499.0,0.0,51.24,21.49,0.02170056352523052,1,1.0,8,8
0.0,492.5,0.0,51.205,21.445,0.008383223124630896,1,1.5,8,8
0.0,488.0,0.0,51.17,21.4,0.013833772229275022,1,2.0,8,8
0.0,484.6,0.0,51.11,21.36,0.013260655713900522,1,2.5,8,8
